			-1.233e-005	34.4					-1.233e-005	0.08					-1.233e-005	0.44	
			-1.232e-005	34.4					-1.232e-005	0.08					-1.232e-005	0.44	
			-1.231e-005	33.6					-1.231e-005	0.08					-1.231e-005	0.42	
			-1.23e-005	33.6					-1.23e-005	0.08					-1.23e-005	0.4	
			-1.229e-005	34.4					-1.229e-005	0					-1.229e-005	0.4	
			-1.228e-005	34.4					-1.228e-005	0.08					-1.228e-005	0.44	
			-1.227e-005	33.6					-1.227e-005	0.08					-1.227e-005	0.44	
			-1.226e-005	34.4					-1.226e-005	0.08					-1.226e-005	0.4	
			-1.225e-005	33.6					-1.225e-005	0.08					-1.225e-005	0.42	
			-1.224e-005	34.4					-1.224e-005	0.08					-1.224e-005	0.42	
			-1.223e-005	33.6					-1.223e-005	0					-1.223e-005	0.46	
			-1.222e-005	32.8					-1.222e-005	0.08					-1.222e-005	0.44	
			-1.221e-005	35.2					-1.221e-005	0.08					-1.221e-005	0.44	
			-1.22e-005	32.8					-1.22e-005	0					-1.22e-005	0.44	
			-1.219e-005	34.4					-1.219e-005	0.08					-1.219e-005	0.46	
			-1.218e-005	33.6					-1.218e-005	0					-1.218e-005	0.44	
			-1.217e-005	33.6					-1.217e-005	0					-1.217e-005	0.42	
			-1.216e-005	34.4					-1.216e-005	0.08					-1.216e-005	0.46	
			-1.215e-005	34.4					-1.215e-005	0					-1.215e-005	0.44	
			-1.214e-005	34.4					-1.214e-005	0.08					-1.214e-005	0.46	
			-1.213e-005	35.2					-1.213e-005	0.08					-1.213e-005	0.42	
			-1.212e-005	33.6					-1.212e-005	0.08					-1.212e-005	0.44	
			-1.211e-005	34.4					-1.211e-005	0					-1.211e-005	0.42	
			-1.21e-005	32.8					-1.21e-005	0.08					-1.21e-005	0.44	
			-1.209e-005	34.4					-1.209e-005	0.16					-1.209e-005	0.46	
			-1.208e-005	34.4					-1.208e-005	0.16					-1.208e-005	0.44	
			-1.207e-005	32					-1.207e-005	0.08					-1.207e-005	0.44	
			-1.206e-005	34.4					-1.206e-005	0					-1.206e-005	0.44	
			-1.205e-005	34.4					-1.205e-005	0.16					-1.205e-005	0.44	
			-1.204e-005	34.4					-1.204e-005	0.08					-1.204e-005	0.44	
			-1.203e-005	33.6					-1.203e-005	0.08					-1.203e-005	0.44	
			-1.202e-005	32.8					-1.202e-005	0.08					-1.202e-005	0.46	
			-1.201e-005	35.2					-1.201e-005	0.08					-1.201e-005	0.44	
			-1.2e-005	33.6					-1.2e-005	0.08					-1.2e-005	0.46	
			-1.199e-005	32.8					-1.199e-005	0.08					-1.199e-005	0.48	
			-1.198e-005	34.4					-1.198e-005	0.08					-1.198e-005	0.46	
			-1.197e-005	33.6					-1.197e-005	0.08					-1.197e-005	0.44	
			-1.196e-005	34.4					-1.196e-005	0.08					-1.196e-005	0.46	
			-1.195e-005	34.4					-1.195e-005	0.16					-1.195e-005	0.46	
			-1.194e-005	34.4					-1.194e-005	0.08					-1.194e-005	0.48	
			-1.193e-005	34.4					-1.193e-005	0.08					-1.193e-005	0.48	
			-1.192e-005	35.2					-1.192e-005	0.08					-1.192e-005	0.46	
			-1.191e-005	35.2					-1.191e-005	0					-1.191e-005	0.46	
			-1.19e-005	33.6					-1.19e-005	0					-1.19e-005	0.48	
			-1.189e-005	32.8					-1.189e-005	0					-1.189e-005	0.48	
			-1.188e-005	33.6					-1.188e-005	0					-1.188e-005	0.48	
			-1.187e-005	34.4					-1.187e-005	0					-1.187e-005	0.5	
			-1.186e-005	33.6					-1.186e-005	0					-1.186e-005	0.5	
			-1.185e-005	34.4					-1.185e-005	0.08					-1.185e-005	0.5	
			-1.184e-005	33.6					-1.184e-005	0.08					-1.184e-005	0.48	
			-1.183e-005	33.6					-1.183e-005	0					-1.183e-005	0.48	
			-1.182e-005	34.4					-1.182e-005	0.08					-1.182e-005	0.5	
			-1.181e-005	35.2					-1.181e-005	0					-1.181e-005	0.48	
			-1.18e-005	33.6					-1.18e-005	0.08					-1.18e-005	0.5	
			-1.179e-005	33.6					-1.179e-005	0					-1.179e-005	0.46	
			-1.178e-005	35.2					-1.178e-005	0.08					-1.178e-005	0.48	
			-1.177e-005	34.4					-1.177e-005	0.08					-1.177e-005	0.48	
			-1.176e-005	34.4					-1.176e-005	0.08					-1.176e-005	0.5	
			-1.175e-005	34.4					-1.175e-005	0					-1.175e-005	0.48	
			-1.174e-005	33.6					-1.174e-005	0.08					-1.174e-005	0.48	
			-1.173e-005	35.2					-1.173e-005	0					-1.173e-005	0.46	
			-1.172e-005	34.4					-1.172e-005	0.16					-1.172e-005	0.52	
			-1.171e-005	35.2					-1.171e-005	0.16					-1.171e-005	0.5	
			-1.17e-005	34.4					-1.17e-005	0.08					-1.17e-005	0.5	
			-1.169e-005	33.6					-1.169e-005	0					-1.169e-005	0.5	
			-1.168e-005	35.2					-1.168e-005	0.08					-1.168e-005	0.48	
			-1.167e-005	35.2					-1.167e-005	0.08					-1.167e-005	0.52	
			-1.166e-005	34.4					-1.166e-005	0.08					-1.166e-005	0.5	
			-1.165e-005	35.2					-1.165e-005	0.08					-1.165e-005	0.46	
			-1.164e-005	33.6					-1.164e-005	0					-1.164e-005	0.5	
			-1.163e-005	34.4					-1.163e-005	0					-1.163e-005	0.5	
			-1.162e-005	34.4					-1.162e-005	0.08					-1.162e-005	0.52	
